School,School_Code,Professor_Name,Title,Department,Profile_URL,RMP_URL,Research_Areas,Tags
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Amy Lewis Hofland,Sr. Director,Crow Museum of Asian Art,https://profiles.utdallas.edu/ahofland,https://www.ratemyprofessors.com/search/professors/1273?q=Amy%20Lewis%20Hofland,,Asian Studies | Museum Studies | AHST | Minor in Asian Studies
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Chieko Hoki,Assistant Professor of Instruction — Japanese,,https://profiles.utdallas.edu/chieko.hoki,https://www.ratemyprofessors.com/search/professors/1273?q=Chieko%20Hoki,,JAPN | LANG | Minor in Asian Studies | LITandLANG
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Tierha Holmes,Lecturer I,Arts Humanities & Technology,https://profiles.utdallas.edu/tierha.holmes,https://www.ratemyprofessors.com/search/professors/1273?q=Tierha%20Holmes,,Humanities | COMM
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,John Huddle,Lecturer I,Arts Humanities & Technology,https://profiles.utdallas.edu/john.huddle,https://www.ratemyprofessors.com/search/professors/1273?q=John%20Huddle,,RHET
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Laura Imaoka,Assistant Dean of Academic Affairs and Director of Critical Media Studies | Associate Professor of Instruction,,https://profiles.utdallas.edu/laura.imaoka,https://www.ratemyprofessors.com/search/professors/1273?q=Laura%20Imaoka,Transnational Film and Video | Topics in Film (Environmental Cinema) | Critical Media Research Foundations | Writing for ATEC | Reading Media Critically | Critical Media Theories | Mediated Textuality | Digital Content Design | Writing on Environmental Film and Media | Disaster Cinema,Critical Media Studies | ATCM | critical GIS studies | film studies | media studies | environmental media
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Peter Ingrao,Associate Professor of Instruction — Literature,,https://profiles.utdallas.edu/jay.ingrao,https://www.ratemyprofessors.com/search/professors/1273?q=Peter%20Ingrao,"Manner in which religious affiliation influences social, cultural, and personal identity in American literature, specifically literature of the American South. Related interest in concepts of the uncanny and otherness as these apply to personal and social identity. Most recently, the notion of the swamp as a space of ambiguity which challenges southern white hegemony in works of popular American fiction. | Appalachian literature. | Utopia and dystopia as expressed in cultural, social, and philosophical contexts in the Western tradition. | Points of intersection between the humanities and the sciences and the values, potentials, and ethical considerations that arise from said intersections. | The trope of monstrosity in literature and film. | Heroic archetypes in literature and film",Southern Literature | Twentieth-Century American Literature | Appalachian Literature | Trope of monstrosity in literature and film | Heroic Archetypes | Superheroes in Film | Utopia nd Dystopia | HUMA | LIT | LITandLANG
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Anna Jaehnert,Instructor,,https://profiles.utdallas.edu/anna.jaehnert,https://www.ratemyprofessors.com/search/professors/1273?q=Anna%20Jaehnert,,ARTS | LANG | VPAS | GERM
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Pia Jakobsson,Assistant Dean of Graduate Studies,,https://profiles.utdallas.edu/pia.jakobsson,https://www.ratemyprofessors.com/search/professors/1273?q=Pia%20Jakobsson,,Gender Studies | History | Early Modern Europe | Public Sphere | HIST | HUMA | GST | Eighteenth Century
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Hyejeong Jeong,Lecturer I,,https://profiles.utdallas.edu/hyejeong.jeong,https://www.ratemyprofessors.com/search/professors/1273?q=Hyejeong%20Jeong,,LANG | KORE
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Casey Johnson,Assistant Professor,,https://profiles.utdallas.edu/cjohnson,https://www.ratemyprofessors.com/search/professors/1273?q=Casey%20Johnson,,Animation & Games | Design & Technology
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Janet Johnson,Associate Professor of Instruction,,https://profiles.utdallas.edu/janet.johnson,https://www.ratemyprofessors.com/search/professors/1273?q=Janet%20Johnson,,Political Science | Professional Communication | Rhetoric | Media Studies | new media | mass communication | Rhetorical Theory and Criticism | Journalism | Digital Communication | Social Media Studies | COMM | VPAS | ECS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Melissa Johnson,Associate Professor of Instruction — Dance,,https://profiles.utdallas.edu/melissa.johnson,https://www.ratemyprofessors.com/search/professors/1273?q=Melissa%20Johnson,,DANC | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Erin L. Kelley,Lecturer I,,https://profiles.utdallas.edu/erin.kelley,https://www.ratemyprofessors.com/search/professors/1273?q=Erin%20L.%20Kelley,,Criminology & Criminal Justice | Rhetoric | Gender Studies | Law | Literature | Psychology
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Sibyl Kempson,Assistant Professor — Theatre Arts & Performance,,https://profiles.utdallas.edu/sibyl.kempson,https://www.ratemyprofessors.com/search/professors/1273?q=Sibyl%20Kempson,,THEA | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Singkham Khamnouane,Assistant Professor of Practice – Animation & Games,,https://profiles.utdallas.edu/singkham.khamnouane,https://www.ratemyprofessors.com/search/professors/1273?q=Singkham%20Khamnouane,,Animation & Games
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Anjelra Kim,Lecturer I,Arts Humanities & Technology,https://profiles.utdallas.edu/anjelra.kim,https://www.ratemyprofessors.com/search/professors/1273?q=Anjelra%20Kim,,LIT
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,JW Kim,Assoc. Prof. of Practice,Arts Humanities & Technology,https://profiles.utdallas.edu/jungwoojw.kim,https://www.ratemyprofessors.com/search/professors/1273?q=JW%20Kim,,Design & Creative Practice | ATCM
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Laura Hyunjhee Kim,"Assistant Professor of Visual and Performing Arts, Global Performance Studies",,https://profiles.utdallas.edu/laura.h.kim,https://www.ratemyprofessors.com/search/professors/1273?q=Laura%20Hyunjhee%20Kim,,Emerging Media Art | Contemporary Art | Interdisciplinary Art | Art and Technology | Art and Performance | Writing | ARTS | VPAS | Multimedia Performance | Digital Performance | Video Art | Digital Art | New Media Art | Intermedia Art | Performance Art | Internet Art | Feelosophy | Blobology | Social Media Art | Artist | Creative Collaboration | Cross-disciplinary Collaboration | Design & Creative Practice | ATCM
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Min Hee Kim,Lecturer I — Music,,https://profiles.utdallas.edu/min.kim4,https://www.ratemyprofessors.com/search/professors/1273?q=Min%20Hee%20Kim,,MUSI
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Carie S. Tucker King,Clinical Professor,,https://profiles.utdallas.edu/carie.king,https://www.ratemyprofessors.com/search/professors/1273?q=Carie%20S.%20Tucker%20King,,Technical Communication | Professional Communication | Ethics | Medical Rhetoric | Rhetoric | Editing | Research Methods | Publishing | Curriculum Development | Online Education | RHET | COMM | VPAS | Science Communication | TESL/TEFL/TESOL | Minor in Asian Studies | LITandLANG
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Gia Kirk,Lecturer I,,https://profiles.utdallas.edu/gia.kirk,https://www.ratemyprofessors.com/search/professors/1273?q=Gia%20Kirk,,Design & Creative Practice | ATCM
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Sarah K. Kozlowski,"Associate Director and Head of Scholarly Research & Programs, The Edith O'Donnell Institute of Art History",,https://profiles.utdallas.edu/sarah.kozlowski,https://www.ratemyprofessors.com/search/professors/1273?q=Sarah%20K.%20Kozlowski,,Art History | AHST | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Dennis Kratz,Ignacy and Celina Rockover Professor — Literature and Translation Studies,,https://profiles.utdallas.edu/dennis.kratz,https://www.ratemyprofessors.com/search/professors/1273?q=Dennis%20Kratz,,HUMA | LIT | LITandLANG
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Thomas Lambert,Associate Professor of Instruction — Literature (Retired),,https://profiles.utdallas.edu/thomas.lambert1,https://www.ratemyprofessors.com/search/professors/1273?q=Thomas%20Lambert,,LIT | SPAN | LANG
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Bobby Lapinski,Lecturer I,,https://profiles.utdallas.edu/robert.lapinski,https://www.ratemyprofessors.com/search/professors/1273?q=Bobby%20Lapinski,,MUSI | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Paul Lester,Clinical Professor,,https://profiles.utdallas.edu/lester,https://www.ratemyprofessors.com/search/professors/1273?q=Paul%20Lester,mass media ethics | new communications technologies | visual communications,
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,En Li,Associate Professor — Modern East Asian History,,https://profiles.utdallas.edu/en.li,https://www.ratemyprofessors.com/search/professors/1273?q=En%20Li,Late imperial and modern China | Social and cultural history | Material culture | Games and gambling | Hula dance and performing arts | Chinese diasporas,HIST | China | Minor in Asian Studies
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Nelson Lim,Professor of Practice,,https://profiles.utdallas.edu/nelson.lim,https://www.ratemyprofessors.com/search/professors/1273?q=Nelson%20Lim,,Animation & Games | Games Development | Visual Communication | Educational Animation | Narrative Animation | VPAS | Computer Graphics | Visual Effects | Film | Interactive Techniques | Augmented Reality | Virtual Reality
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Benjamin Lima,"Editor, Athenaeum Review",,https://profiles.utdallas.edu/benjamin.lima,https://www.ratemyprofessors.com/search/professors/1273?q=Benjamin%20Lima,,Humanities | Art History | AHST | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Kathy Lingo,Professor of Instruction,,https://profiles.utdallas.edu/kathy.lingo,https://www.ratemyprofessors.com/search/professors/1273?q=Kathy%20Lingo,,COMM | THEA | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Emily Loving,Lecturer I,,https://profiles.utdallas.edu/emily.loving,https://www.ratemyprofessors.com/search/professors/1273?q=Emily%20Loving,,ARTS | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Roger Malina,Professor,,https://profiles.utdallas.edu/roger.malina,https://www.ratemyprofessors.com/search/professors/1273?q=Roger%20Malina,,Physics | Emerging Media Art | Art & Science | Communication & Culture | Design & Creative Practice | ATCM | ATECPhD
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Amanda Marder,Assistant Professor of Instruction,,https://profiles.utdallas.edu/amanda.marder,https://www.ratemyprofessors.com/search/professors/1273?q=Amanda%20Marder,,Emerging Media Art | Design & Creative Practice | ATCM
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,David Edward Marks,Assistant Professor of Practice,,https://profiles.utdallas.edu/david.marks,https://www.ratemyprofessors.com/search/professors/1273?q=David%20Edward%20Marks,,Emerging Media Art | Design & Creative Practice | ATCM
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Luis Martinez,Lecturer I,Arts Humanities & Technology,https://profiles.utdallas.edu/luis.martinez4,https://www.ratemyprofessors.com/search/professors/1273?q=Luis%20Martinez,,ATCM
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Manuel Martinez,Professor — Literature and Creative Writing,,https://profiles.utdallas.edu/manuel.martinez1,https://www.ratemyprofessors.com/search/professors/1273?q=Manuel%20Martinez,,LIT | LATS | CRWT | VPAS | LITandLANG
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Angelica Martinez Ochoa,Lecturer I,Arts Humanities & Technology,https://profiles.utdallas.edu/angelicamiriam.martinezochoa,https://www.ratemyprofessors.com/search/professors/1273?q=Angelica%20Martinez%20Ochoa,,
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Shivika Mathur,Assistant Professor of Instruction — Professional and Technical Communication,,https://profiles.utdallas.edu/shivika.mathur,https://www.ratemyprofessors.com/search/professors/1273?q=Shivika%20Mathur,,Technical Communication | Professional Communication | Rhetoric | American and British Women’s Literature | COMM | 19th century American Literature | Academic Research and Writing
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Sean McComber,Program Head for Animation & Games | Associate Professor of Animation & Games,,https://profiles.utdallas.edu/sean.mccomber,https://www.ratemyprofessors.com/search/professors/1273?q=Sean%20McComber,,Animation & Games | Design & Technology | Communication & Culture
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Peter McCord,Associate Professor of Instruction,,https://profiles.utdallas.edu/peter.mccord,https://www.ratemyprofessors.com/search/professors/1273?q=Peter%20McCord,,Animation & Games | Design & Technology
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Jacquelyn Delin McDonald,Lecturer I,,https://profiles.utdallas.edu/jacquelyn.mcdonald,https://www.ratemyprofessors.com/search/professors/1273?q=Jacquelyn%20Delin%20McDonald,,AHST | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Candie McKee-Williams,Assistant Professor of Instruction — Professional and Technical Communication,,https://profiles.utdallas.edu/candie.mckee-williams,https://www.ratemyprofessors.com/search/professors/1273?q=Candie%20McKee-Williams,,COMM | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Mark McKinney,Program Head for Media Arts and Design | Professor of Instruction,,https://profiles.utdallas.edu/mark.mckinney,https://www.ratemyprofessors.com/search/professors/1273?q=Mark%20McKinney,,Emerging Media Art | Design & Creative Practice | ATCM | Experience Design | Design and Technology
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Richard McLamore,Lecturer I,Arts Humanities & Technology,https://profiles.utdallas.edu/richard.mclamore,https://www.ratemyprofessors.com/search/professors/1273?q=Richard%20McLamore,,RHET
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Adrienne L. McLean,Professor,,https://profiles.utdallas.edu/adrienne.mclean,https://www.ratemyprofessors.com/search/professors/1273?q=Adrienne%20L.%20McLean,,FILM | VPAS
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Patricia Michaelson,Associate Professor,,https://profiles.utdallas.edu/pmichaelson,https://www.ratemyprofessors.com/search/professors/1273?q=Patricia%20Michaelson,,LIT
"Harry W. Bass Jr. School of Arts, Humanities, and Technology",AHT,Caitlin Miles,Assistant Professor — Communication Studies,,https://profiles.utdallas.edu/caitlin.miles,https://www.ratemyprofessors.com/search/professors/1273?q=Caitlin%20Miles,,COMM
